id	filename	md5	size	state
80c58af0-66fb-4aef-bb13-fc4b54236bf9	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-UY-A78M-01A-21D-A34V-05.gdc_hg38.txt	9405b3b4dc4e8234a8bb24006f18995d	141290123	released
4eb1aa2a-5b59-4974-ae70-53d58d1a5e86	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-DK-A3IL-01A-11D-A211-05.gdc_hg38.txt	6e64b954355fa5505a8bb53021163a51	141284282	released
02d68b0f-c6f0-44f0-a957-af2f07b4feb7	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-E7-A4IJ-01A-31D-A26N-05.gdc_hg38.txt	0898af0b96df9fd4900cd9e0cf43239e	141298494	released
a9cb0c8e-9ee3-491a-9ca0-a355d7d55b3a	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20T-01A-11D-A14Z-05.gdc_hg38.txt	e3d4f80b0724f89187c40b1b91f833b3	141287021	released
16d0a480-d379-4cf6-a6d0-bdd2572e4560	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-YC-A89H-01A-11D-A365-05.gdc_hg38.txt	7ec00388018d3c0226ab3779485b437f	141270696	released
a2cde640-8762-461b-aead-ac9fe49b2bbf	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-FD-A3B5-01A-11D-A211-05.gdc_hg38.txt	bdb97a5468abc9f0be2038d3c48d0060	141306596	released
e84b6a76-68a7-4c36-b78a-da5f276f46eb	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GC-A3WC-01A-31D-A231-05.gdc_hg38.txt	8c5c68f113a363f29d469d2e00d0e16f	141274814	released
fb3f8293-bc0a-4d7b-b005-75b152c38524	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-C4-A0F6-01A-11D-A10W-05.gdc_hg38.txt	0c2571d60f480ff90f683c1374a63751	141279913	released
88046418-b27c-4eea-a084-9b43d57ceb70	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-G2-A2ES-01A-11D-A17Y-05.gdc_hg38.txt	be7a912479069c6233ec632c245630fe	141276070	released
753a7431-4381-40f8-b486-161213879790	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-S5-AA26-01A-11D-A38H-05.gdc_hg38.txt	8f5c079b68f552b726d932fa62100136	141321632	released
6c710c15-0854-43b8-812e-d06f32a6e52c	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20P-11A-11D-A14Z-05.gdc_hg38.txt	3bd4b28568d7f055d5e07a2f5e3b9413	141281951	released
cf119c4a-09a7-43ba-8264-7ff34bda6287	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A13J-01A-11D-A10W-05.gdc_hg38.txt	443ca049c7ac202ebaa156300a09ed0e	141287480	released
afc209d6-d95c-4177-8bac-c4fd8c1d4971	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-E7-A677-01A-11D-A30F-05.gdc_hg38.txt	69fad47ebe6e2406bb7c85f6396d79dd	141302360	released
608c079b-1ac5-4c90-be95-a779db6caa7a	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMT-01A-11D-A42F-05.gdc_hg38.txt	468681e5bc71d84eb55e4446edf1d5b9	141296767	released
2ecb3543-15ed-415d-9415-a0f9604da9bb	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-FD-A6TK-01A-42D-A33I-05.gdc_hg38.txt	c2e6add85ab950a717c3c47ab36d29c0	141283244	released
9eee23de-465a-4d9a-b8a8-1ca7655daca2	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20V-01A-11D-A14Z-05.gdc_hg38.txt	abf9952c566506a8517c6b9cfcd012b1	141278818	released
d9f1a924-4c5a-49c4-9695-289f8b016cd9	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-GD-A2C5-01A-12D-A17Y-05.gdc_hg38.txt	4a646110ac55c512a6b7c8515af7a09c	141272451	released
b75d6f5e-13a7-4484-b9ac-11097c292547	jhu-usc.edu_BLCA.HumanMethylation450.2.lvl-3.TCGA-DK-A1AF-01A-11D-A13Z-05.gdc_hg38.txt	e31d71f69e444f2257f37b2d5a8b469b	141277899	released
